"id","submitdate","lastpage","startlanguage","seed","age","gender","gender[other]","colorVision","experiencePacman","experienceAI","experienceAI2[1]","experienceAI2[2]","experienceAI2[3]","experienceAI2[4]","experienceAI2[5]","experienceAI2[other]","outcomeAI[1]","randVideoSeed","randnumber","videoname1","videoname2","videoname3","retrospectionText","retrospectionQuest","next","infoPacman","gamePacman","regularPill","identifyPacman","powerPill","GhostsBlueWhen","GhostsBlueWhat","infoPacman2","gamePacman2","infoSummary","infoSaliency","greenArea","brightnessArea","quizSummary","infoSummary2","infoSaliency2","retrospectionVideo2","retrospectionClicks2","Intention2","retrospection2[1]","retrospection2[2]","retrospection2[3]","retrospection2[4]","retrospection2[5]","retrospection2[6]","RetrospectionConf2[predictConf1]","RetrospectionExpl2","retrospectionVideo3","retrospectionClicks3","Intention3","retrospection3[1]","retrospection3[2]","retrospection3[3]","retrospection3[4]","retrospection3[5]","retrospection3[6]","RetrospectionConf3[predictConf1]","RetrospectionExpl3","retrospectionVideo1","retrospectionClicks1","Intention1","retrospection1[1]","retrospection1[2]","retrospection1[3]","retrospection1[4]","retrospection1[5]","retrospection1[6]","RetrospectionConf1[predictConf1]","RetrospectionExpl1","explSatisfaction1[1]","explSatisfaction1[2]","explSatisfaction1[3]","explSatisfaction1[4]","explSatisfaction1[5]","explSatisfaction1[6]","comment1","trustDescription2","videos2","videoClicks2A","videoClicks2B","trustBool2","trustConfidence2[confidence1]","trustExpl2","trustDescription3","videos3","videoClicks3A","videoClicks3B","trustBool3","trustConfidence3[confidence1]","trustExpl3","trustDescription1","videos1","videoClicks1A","videoClicks1B","trustBool1","trustConfidence1[confidence1]","trustExpl1","explSatisfaction2[1]","explSatisfaction2[2]","explSatisfaction2[3]","explSatisfaction2[4]","explSatisfaction2[5]","explSatisfaction2[6]","comment2","bonus","code","submit","interviewtime","groupTime433","ageTime","genderTime","colorVisionTime","experiencePacmanTime","experienceAITime","experienceAI2Time","outcomeAITime","randVideoSeedTime","randnumberTime","groupTime503","videoname1Time","videoname2Time","videoname3Time","retrospectionTextTime","retrospectionQuestTime","nextTime","groupTime451","infoPacmanTime","gamePacmanTime","groupTime453","regularPillTime","identifyPacmanTime","powerPillTime","GhostsBlueWhenTime","GhostsBlueWhatTime","groupTime486","infoPacman2Time","gamePacman2Time","groupTime454","infoSummaryTime","infoSaliencyTime","groupTime455","greenAreaTime","brightnessAreaTime","quizSummaryTime","groupTime487","infoSummary2Time","infoSaliency2Time","groupTime512","retrospectionVideo2Time","retrospectionClicks2Time","Intention2Time","retrospection2Time","RetrospectionConf2Time","RetrospectionExpl2Time","groupTime513","retrospectionVideo3Time","retrospectionClicks3Time","Intention3Time","retrospection3Time","RetrospectionConf3Time","RetrospectionExpl3Time","groupTime510","retrospectionVideo1Time","retrospectionClicks1Time","Intention1Time","retrospection1Time","RetrospectionConf1Time","RetrospectionExpl1Time","groupTime511","explSatisfaction1Time","comment1Time","groupTime460","trustDescription2Time","videos2Time","videoClicks2ATime","videoClicks2BTime","trustBool2Time","trustConfidence2Time","trustExpl2Time","groupTime461","trustDescription3Time","videos3Time","videoClicks3ATime","videoClicks3BTime","trustBool3Time","trustConfidence3Time","trustExpl3Time","groupTime456","trustDescription1Time","videos1Time","videoClicks1ATime","videoClicks1BTime","trustBool1Time","trustConfidence1Time","trustExpl1Time","groupTime509","explSatisfaction2Time","comment2Time","groupTime479","bonusTime","codeTime","submitTime"
"107","","8","en","2123016826","6","1","","0","2","0","","","","","","","5","1","1","/surveys/upload/surveys/841769/files/agent1_random_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214.27","41.73","","","","","","","","","","1.09","","","","","","","60.13","","","34.42","","","","","","50.35","","","12.77","","","13.23","","","","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"108","1980-01-01 00:00:00","17","en","623632743","3","1","","0","2","1","1","1","0","0","0","0","3","4","1","/surveys/upload/surveys/841769/files/agent1_random_4.mp4","/surveys/upload/surveys/841769/files/agent2_random_4.mp4","/surveys/upload/surveys/841769/files/agent3_random_4.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","4","It tries to stay away from the ghosts and it waits until the ghosts are away to start moving again.","1","1","0","1","0","0","5","It tries to get as many points as it can while staying away from the ghosts or going away from the ghosts.","","2","It tries to get the pills while also getting too close to the ghosts and ends up getting eaten.","1","1","0","0","0","0","4","It is what I saw. It was not doing anything else besides trying to get points but it was getting caught.","","1","It went for the power pills and turned the ghosts blue so it could eat the ghosts and to also get more pills.","1","0","1","0","1","0","6","The ghosts were blue in almost all the clips. It was going mostly for power pills so the ghosts could go blue.","4","3","2","4","","","","","","1","1","2","6","Player B is more focused on getting the power pills so the ghosts can turn blue and in turn it could get more points.","","","1","1","2","6","Player B focused on staying away from the ghosts or turning them blue while Player A kept getting eaten.","","","1","1","1","6","Player B kept getting themselves into situations where they were getting eaten more by the ghosts and in some parts being chased by them, while Player A tried to get away from them.","4","4","2","4","","","","10","70da227b","","820.4","42.53","","","","","","","","","","1.31","","","","","","","28.36","","","104.28","","","","","","44.84","","","4.92","","","12.93","","","","16.17","","","118.99","","","","","","","88.37","","","","","","","90.86","","","","","","","17.21","","","75.26","","","","","","","","66.28","","","","","","","","93.83","","","","","","","","13.41","","","0.85","","",""
"109","1980-01-01 00:00:00","17","en","1635293521","4","2","","0","3","1","1","1","0","0","0","0","3","10","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_10.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_10.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_10.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","The agent would move towards ghosts and pills, he was confused and tried to eat the ghosts without them being turned blue. ","1","1","0","1","0","0","6","The agent would move towards the regular ghosts and pills, otherwise it was confused. ","","2","The agent had no idea what it was doing it barely moved or didn't move at all. If there were no pills around it didn't know what to do. ","1","1","0","0","0","0","6","If there were pills in front of pacman he would move towards them, otherwise he stood still or barely moved and was confused. ","","2","The agent started off not moving or knowing what to do, then he was interested in what was in front of him. ","1","1","0","1","0","0","5","The agent would move towards ghosts and pills if they were in front of him. In one scene he went a long way of no pills to just get one off the the left and then went back and headed towards a ghost. ","3","3","4","","3","3","","","","1","2","1","4","player a has eaten more pills, and is avoiding the ghosts better than b","","","1","1","1","3","Player A has more pills missing so he has eaten more.","","","1","1","2","5","Player B moved more and ate a power pill. ","3","3","4","","3","3","","40","68ba227b","","884.14","47.92","","","","","","","","","","1.89","","","","","","","64.87","","","30.26","","","","","","1.23","","","32.43","","","28.16","","","","1.08","","","106.03","","","","","","","170.03","","","","","","","135.85","","","","","","","24.93","","","71.89","","","","","","","","74.23","","","","","","","","72.92","","","","","","","","18.74","","","1.68","","",""
"110","1980-01-01 00:00:00","17","en","1148084735","4","1","","0","2","1","1","0","0","0","0","0","3","3","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","The strategy is to eat a power pill then eat the ghost at the same time eating the pills as well","0","1","1","0","1","0","6","I saw that the agent like to eat the power pill then eat the ghost. The agent also liked to eat the pills as well.","","1","The strategy was to eat the blue ghost then eat the pills","0","1","1","0","1","0","5","sometimes he ate the blue ghost other times he ate the pills and power pills","","1","The strategy is to eat the power pills then go back","0","0","1","0","0","0","6","The agent tried to eat power pills then left.","4","4","2","","3","4","","","","1","2","1","6","Player B seemed to eat the power pills turn around and do nothing while player A kept going.","","","1","1","1","6","Player a did not die","","","1","1","2","6","Player A liked to eat the power pills then do nothing. Player B ate everything","4","4","2","","4","4","","30","28da227b","","1141","65.18","","","","","","","","","","1.59","","","","","","","189.4","","","44.63","","","","","","141.37","","","39.74","","","25.68","","","","1.92","","","111.76","","","","","","","84.23","","","","","","","178.35","","","","","","","18.05","","","86.57","","","","","","","","67.7","","","","","","","","67.2","","","","","","","","15.77","","","1.86","","",""
"111","","3","en","1204079124","3","1","","0","3","1","1","1","1","1","1","0","5","6","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207.47","73.01","","","","","","","","","","5.2","","","","","","","129.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"112","1980-01-01 00:00:00","17","en","1305723632","4","2","","0","1","0","","","","","","","4","9","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","eating the ghosts","1","1","0","0","0","0","6","moves","","1","short cut","1","0","0","0","0","0","4","passing the power pills","","1","concentration","1","1","1","0","0","0","7","power pills","4","2","3","5","","","","","","-1","-1","2","5","good moves","","","1","0","1","6","player a was so interesting.","","","0","0","2","7","eating the power pills","3","5","4","3","","","","40","27ca227b","","1164.95","215.28","","","","","","","","","","1.69","","","","","","","118.2","","","188.09","","","","","","376.81","","","2.43","","","7.09","","","","5.19","","","33.05","","","","","","","85.1","","","","","","","44.99","","","","","","","13.89","","","13.6","","","","","","","","27.75","","","","","","","","24.08","","","","","","","","6.27","","","1.44","","",""
"113","1980-01-01 00:00:00","17","en","38889676","5","1","","0","4","0","","","","","","","2","3","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","3","Miscellaneous maneuvers detected with the potential goal of eating normal pills.","1","1","0","0","0","0","1","There did not seem to be much of a strategy.","","1","The use of power pills seems to be a strategy.","0","0","1","0","0","0","5","The use of the power pills got the Pacman further.","","1","Going the opposite direction after eating a power pill was a strategy.","1","0","1","0","0","0","6","Every time the Pacman ate a power pill it switched directions.","4","4","1","","4","3","None.","","","1","1","2","6","The strategy is much more effective.","","","1","1","2","7","Agent B was the better player.","","","1","1","1","6","The strategy seems to be aggressive.","5","5","2","","5","4","None.","20","106ea227c","","1672.04","56.82","","","","","","","","","","1.27","","","","","","","309.28","","","53.74","","","","","","1.16","","","32.85","","","184.79","","","","123.73","","","272.2","","","","","","","163.54","","","","","","","149.17","","","","","","","43.9","","","78.9","","","","","","","","70.94","","","","","","","","94.64","","","","","","","","33.84","","","1.27","","",""
"114","1980-01-01 00:00:00","17","en","699418992","3","1","","0","1","1","1","0","0","0","0","0","5","6","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","The video shows how the pacman ate the pill and the ghost","1","1","0","0","1","0","7","Because i watch and understand the video.","","1","The pacman ate the blue ghost","1","0","1","0","1","0","7","I watched the video.","","1","The power pill turn the ghost to blue.","1","0","1","0","1","0","7","Because i watch and understand the video","5","5","1","5","","","","","","1","1","1","7","Player A will earn more score","","","-1","-1","2","7","Player B will earn more score","","","-1","-1","1","7","Player B will earn more score","5","5","1","5","","","","20","55ba227c","","2202.76","172.3","","","","","","","","","","2.73","","","","","","","734.93","","","71.21","","","","","","85.81","","","4.94","","","32.56","","","","3.28","","","476.45","","","","","","","171.04","","","","","","","61.52","","","","","","","26.96","","","295.3","","","","","","","","36.67","","","","","","","","15.25","","","","","","","","9.2","","","2.61","","",""
"115","1980-01-01 00:00:00","17","en","1759357643","3","1","","0","4","1","1","0","0","0","0","0","4","10","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","Ghosts seemed to big the big if not only priority. ","0","0","0","1","0","0","6","They were always going straight for ghosts when given a turn decision and when there were no ghosts they were aimless. ","","3","I'm having a tough time deciding. They went for power pellets but not exclusively. They went for ghosts but not always straight for them. ","0","0","1","0","1","0","3","There seemed no be no clear goal. In the beginning pacmac was conflicted about directions, maybe choosing between ghosts? But then toward the end Pacman could have turned toward a ghost but instead went the other was. ","","1","Top priority is getting to the power pills. ","0","0","1","0","0","0","7","Each section was pacman getting to a power pill and the only regular pills eaten were on a path to other power pills. ","4","4","2","5","","","","","","2","1","1","6","B is focused hard on power pills which aren't worth overly much on their own.","","","1","1","1","3","While A seems to target ghosts some B seems to target ghosts exclusively which doesn't seem like a helpful strategy. ","","","1","1","2","5","I don't love either choice but B is at least interested in ghosts which are good for points while A only seems to care about power pills. ","4","4","1","5","","","","50","102aa227c","","1361.8","34.95","","","","","","","","","","2.19","","","","","","","82.38","","","19.22","","","","","","0.83","","","8.95","","","8.48","","","","1.14","","","74.89","","","","","","","756.16","","","","","","","90.26","","","","","","","17.66","","","80.95","","","","","","","","96.97","","","","","","","","71.93","","","","","","","","14.03","","","0.81","","",""
"116","1980-01-01 00:00:00","17","en","427496151","3","2","","0","4","1","1","1","0","0","0","0","5","6","1","/surveys/upload/surveys/841769/files/agent1_random_6.mp4","/surveys/upload/surveys/841769/files/agent2_random_6.mp4","/surveys/upload/surveys/841769/files/agent3_random_6.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","The AI seemed keen on eating the ghosts whenever possible, maybe more than collecting the pills.","0","0","0","0","1","0","3","The clip showed the ghosts almost always in a blue state or having already been eaten.","","2","I think the AI wanted to stay near the power pills until the ghosts came closer.","0","0","1","0","0","0","3","They seem to like staying near the area where the power pill spawned.","","2","I did not notice any particular strategy. It seemed like maybe the AI was attempting to camp near the power pills until the ghosts were closer.","0","0","1","0","0","0","3","The AI hovered around the power pills.","3","2","4","3","","","It was difficult to figure out the strategy of the AI. I would have liked to watch their progression as they learned how to play.","","","3","2","1","6","Player B seems stuck on consuming the power pills without completing the game while Player A seems more focused on the task (and consuming ghosts.)","","","2","2","2","5","Player A seemed too focus on sticking to areas where power pills spawned while Player B seemed to like cleaning up one area of the stage first before moving onto the other side.","","","2","1","2","6","Player A appears to have consumed all the power pills without  making much progression with collecting the normal pills. Player B looks like they've focused more on collecting normal pills while conserving power pills.","3","3","2","4","","","It was easier to infer their strategies when they were being compared to another's.","40","247aa227b","","1036.81","62.75","","","","","","","","","","1.08","","","","","","","149.95","","","35.3","","","","","","0.6","","","15.23","","","9.28","","","","0.57","","","79.02","","","","","","","91.52","","","","","","","157.64","","","","","","","83.45","","","85.07","","","","","","","","87.46","","","","","","","","110.42","","","","","","","","66.55","","","0.92","","",""
"117","","3","en","1685598225","3","2","","0","1","1","1","0","0","0","0","0","3","8","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.46","130.43","","","","","","","","","","0.97","","","","","","","20.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118","1980-01-01 00:00:00","17","en","2096912988","3","1","","0","2","1","1","0","0","0","0","0","4","5","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","THe strategy here seems to be to get as many pills as possible and eat the ghosts. ","0","1","1","0","1","0","5","Because he kept trying to eat the ghosts and eat pills. ","","2","This AI didn't seem to have a strategy. He didn't avoid the ghosts, so I can assume that he was just trying to collect more power pills. ","0","1","0","0","0","0","4","Because there didn't seem to be any other strategy. ","","1","Strategy seems to be the get the power pills and normal pills. ","0","1","1","0","0","0","5","Based on how many pills are already missing. ","2","2","3","","3","2","None","","","1","1","1","6","Because this AI was able to actually eat lots of pills and move around. ","","","1","1","2","5","I selected Player B because he seemed the most competent in playing the game. ","","","1","1","2","5","Agent B seemed to have been going to the green zones. ","3","2","3","","4","2","","20","19ba227c","","1274.65","154.67","","","","","","","","","","1.17","","","","","","","486.56","","","36.51","","","","","","0.99","","","39.05","","","26.48","","","","0.92","","","69.86","","","","","","","179.29","","","","","","","67.49","","","","","","","29.12","","","61.47","","","","","","","","67.63","","","","","","","","43.67","","","","","","","","8.71","","","1.06","","",""
"119","","7","en","137241642","3","1","","0","3","1","1","1","1","1","1","0","5","2","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_2.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_2.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_2.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A3","A3","A3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1141.18","35.6","","","","","","","","","","6.16","","","","","","","14.83","","","82.08","","","","","","5.56","","","74.04","","","441.25","","","","481.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120","1980-01-01 00:00:00","17","en","1458931010","3","1","","0","4","1","0","0","0","1","1","0","2","3","1","/surveys/upload/surveys/841769/files/agent1_random_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_3.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","This agent seems to be going towards the ghosts when they are blue and avoiding them when they are not.","1","0","0","1","1","0","4","The movements are biased with respect to the ghosts.","","9","This agent traverses areas with no pills, and seems to avoid them. In other words, it will traverse clear areas.","0","1","0","0","0","0","3","The video shows none of the pills being eaten, so one can assume it has to do with a pill avoidance strategy.","","11","This agent seems to arbitrarily collect pills, but with a bias on pills that are above it.","0","1","0","0","0","0","2","The movements are erratic but it is going in an upward direction in these videos.","2","2","3","2","","","It was hard to tell from the videos.","","","1","2","1","6","Player B seems to be going towards the ghost(s) when it's not blue in one of the segments. It is playing the game more recklessly than player A.","","","2","1","2","7","Player A is avoiding the pills. Player B is collecting them while avoiding the ghosts (or going after the ghosts when they are blue).","","","4","1","2","3","Player A has erratic and unpredictable movements. Player B seems to play it more safe.","2","2","4","2","","","No comments.","30","26ca227c","","1230.25","100.41","","","","","","","","","","0.89","","","","","","","86.02","","","62.21","","","","","","45.23","","","13.38","","","12.39","","","","0.76","","","129.61","","","","","","","222.55","","","","","","","194.1","","","","","","","45.02","","","112.58","","","","","","","","93.1","","","","","","","","89.94","","","","","","","","21.31","","","0.75","","",""
"121","1980-01-01 00:00:00","17","en","757835757","4","1","","0","2","1","1","0","1","0","0","0","4","1","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","Seems to go after the power pills.","0","0","1","0","0","0","5","There were 2 instances of pacman doing this","","1","Seems to be indecisive and caught in space going back and forth for no reason","0","1","0","0","0","0","4","Seems to be indecisive when there are no normal pills nearby","","1","Eat the normal pills","0","1","0","0","0","0","5","Just chased after the normal pills, that's where the green was.","2","3","3","","2","3","","","","1","1","1","4","Hard to distinguish but it seems A has a wider area of focus, more awareness of the board.","","","1","1","2","6","The one on the left spends too much time indecisive and doesn't chase the ghosts. He will likely earn less points in the game.","","","1","1","1","5","Seems to achieve more points in the video snippets","4","3","3","","2","3","","10","129da227c","","1557.3","23.27","","","","","","","","","","1.1","","","","","","","193.23","","","46.53","","","","","","75.86","","","23.22","","","26.24","","","","36.95","","","651.41","","","","","","","80.94","","","","","","","68.22","","","","","","","17.64","","","66.43","","","","","","","","72.59","","","","","","","","164.15","","","","","","","","8.42","","","1.1","","",""
"122","1980-01-01 00:00:00","17","en","282648137","5","2","","0","3","1","1","1","0","0","0","0","6","5","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","3","He seemed more focused on getting power pills and eating the ghosts. ","0","1","1","0","1","0","5","I saw him eat a few ghosts and the ghosts were blinking signifying they were almost back to ""normal"" and could have been eaten at that moment. ","","1","Eating as many pills as possible and avoiding the ghosts. ","1","1","0","0","0","0","6","He didn't seem to be going after the ghosts much, but avoiding them so that seemed to be the strategy. ","","1","Eliminating the ghosts seemed like what it was trying to do, but not very well. ","0","0","1","0","1","0","2","This one was tough as it did weird things a few times but the ghosts were blinking a lot so it seemed like the AI wanted to eat them. ","4","3","4","","4","2","It wasn't so easy to see the green area, it needed to be bigger or more prominent to be of more use. And I am not color blind at all. ","","","1","1","1","7","Player A got more points and was more confident in its movements .","","","1","1","2","6","B aggressively went after all points possible and was not afraid of ghosts so not timid in its movements. ","","","1","1","2","2","Player B got more points and wasn't stuck much of the time. ","4","4","2","","4","3","The green seemed more  useful in that last set. ","20","246fa227b","","771.4","46.9","","","","","","","","","","1.75","","","","","","","79.91","","","17","","","","","","0.63","","","28.94","","","25.44","","","","1.04","","","143.3","","","","","","","72.02","","","","","","","81.67","","","","","","","40.15","","","61.89","","","","","","","","71.83","","","","","","","","74","","","","","","","","23.66","","","1.27","","",""
